-91.0202,-239.188,-43.736,1,3,0
-90.9759,-239.226,-43.8362,1,3,0
-88.6728,-241.403,-43.7981,1,3,0
-86.8373,-247.857,-103.225,1,3,0
-86.5326,-250.218,-53.2138,1,3,0
-84.1286,-253.301,-48.7168,1,3,0
-81.9674,-255.705,-46.0445,1,3,0
-79.5136,-258.282,-46.327,1,3,0
-76.4389,-261.456,-45.5082,1,3,0
