-270.282,80.4717,101.78,1,3,0
-279.115,78.3918,-179.634,1,3,0
-286.125,83.5979,96.5201,1,3,0
-281.737,91.4728,33.7593,1,3,0
-280.933,91.9977,34.0846,1,3,0
-274.658,98.574,71.6314,1,3,0
-273.992,100.648,82.6334,1,3,0
-272.983,109.629,88.6685,1,3,0
-272.965,113.761,92.2535,1,3,0
-268.874,105.633,-85.3066,1,3,0
-268.294,96.5799,-87.2492,1,3,0
-267.773,87.4914,-84.5075,1,3,0
-265.283,78.815,-61.9699,1,3,0
