-23.2546,48.4126,-6.0623,1,3,0
-18.01,48.7445,-8.75561,1,3,0
-15.2999,40.6402,-99.1946,3,3,0
-15.4614,39.7878,81.9955,1,3,0
-15.8726,48.1602,144.494,1,3,0
-22.5136,48.7237,-166.254,1,3,0
