-104,48,92.8763,1,3,0,,-228.217,25.1246,,-104,48
-104.681,55.6331,93.2624,1,3,0,,-228.898,32.7577,,,
-106.172,58.8249,45,1,3,0,,-230.389,35.9495,,,
-104.2,61.1962,70.0676,1,3,0,,-228.417,38.3208,,,
-104.244,62.8582,92.1985,1,3,1,,-228.461,39.9828,,,
-104.487,69.918,90.521,1,3,1,,-228.704,47.0426,,,
