-106,64,-87.5385,1,3,1,,-233.182,63.8799,,-106,64
-104.231,61.5027,-84.9671,1,3,0,,-231.413,61.3826,,,
-104.231,60.5027,-84.9671,1,3,1,,-231.413,60.3826,,,
