-4.97231,3.61276,0,-0.0169027,0.0186548,0.917614,0.396675,0,3
-8.76724,8.42713,0,-0.0165734,0.0126881,0.907589,0.41934,0,3
-12.9865,10.6203,0,-0.0138245,0.0141981,0.999731,-0.0120859,0,3
-19.0296,9.2033,0,0.00771625,-5.32677e-05,-0.988418,0.15156,0,3
-25.0546,7.96611,0,0.0122441,0.0079363,-0.99839,0.0548207,0,3
-31.1093,6.80718,0,0.0264496,0.00344865,-0.989169,0.14434,0,3
-36.9633,4.56321,0,0.0144979,0.00526041,-0.972467,0.23253,0,3
-42.7702,2.50523,0,0.013216,0.00720803,-0.986441,0.163427,0,3
-48.6128,0.728682,0,0.00786474,0.00933928,-0.99192,0.126275,0,3
-54.8075,-0.596221,0,0.00998846,0.00196883,-0.993252,0.115526,0,3
-60.8522,-2.03453,0,0.00649531,0.00115111,-0.991176,0.132387,0,3
-65.3424,-3.1237,0,-0.00681514,0.0027486,0.99996,0.00510368,0,3
-65.7631,-3.11686,0,-0.0128634,0.00536689,0.999424,0.0309349,0,3
-68.3664,0.766966,0,0.00384854,0.000699239,0.740731,0.671791,0,3
-69.3326,6.89982,0,-0.00720261,0.0216583,0.766893,0.641368,0,3
-70.5326,13.0966,0,-0.00465216,0.0101206,0.756733,0.653629,0,3
-71.7285,19.2003,0,-0.00728375,0.0167616,0.784885,0.619372,0,3
-73.2057,25.3604,0,-0.00468744,0.0143548,0.790863,0.611807,0,3
-75.0857,31.3599,0,0.00520729,0.0218141,0.801624,0.597408,0,3
-76.7549,37.3168,0,0.00224518,0.0174186,0.804153,0.594162,0,3
-78.4364,43.3847,0,-0.0032906,0.00588996,0.823463,0.56733,0,3
-80.1704,49.3705,0,-5.58909e-05,0.00392805,0.790848,0.612001,0,3
-81.8947,55.4249,0,0.000112363,0.00798514,0.800474,0.599314,0,3
-83.4069,61.5172,0,-0.000577304,0.0119872,0.808765,0.588009,0,3
-85.152,67.4647,0,-0.0071845,0.0125848,0.80191,0.597269,0,3
-86.6828,73.575,0,-0.0057777,0.0169985,0.775586,0.630987,0,3
-88.1382,79.7866,0,0.00379801,0.0245211,0.786867,0.616624,0,3
-89.9946,85.8073,0,-0.000254391,0.0234167,0.811036,0.584527,0,3
-91.7956,91.8772,0,-0.00428137,0.0227273,0.792308,0.609683,0,3
-93.3278,98.0026,0,-0.0138692,0.0248322,0.806028,0.591194,0,3
-95.2713,104.014,0,-0.0130731,0.0141006,0.810806,0.584999,0,3
-96.9817,110.066,0,-0.0144246,0.00874583,0.805157,0.592822,0,3
-98.7753,116.053,0,-0.0206805,0.00727382,0.794525,0.606836,0,3
-100.183,122.159,0,-0.00011386,-0.0103993,0.794564,0.607091,0,3
-101.827,128.294,0,-0.021661,-0.0241527,0.806229,0.590714,0,3
-103.309,134.203,0,-0.0106024,-0.0088136,0.774854,0.631989,0,3
-102.791,140.246,0,-0.0285303,0.0481254,0.454904,0.888781,0,3
-96.7756,141.563,0,-0.0237263,0.0219416,-0.0289179,0.999059,0,3
-90.5941,141.847,0,-0.0450146,0.0121076,0.0854653,0.99525,0,3
-84.7011,143.902,0,0.0329584,-0.0435753,0.1138,0.992,0,3
-78.4767,145.18,0,0.0250489,-0.0510245,0.113386,0.991924,0,3
-72.4601,146.482,0,-0.0752115,-0.0085492,0.120056,0.989877,0,3
