-7.05469,5.83916,0,-0.00723611,0.00788107,0.84394,0.536331,0,3
-12.2706,10.8743,0,-0.00391569,0.0130589,0.987534,0.156816,0,3
-21.1472,8.74953,0,-0.00298502,0.00102355,-0.996019,0.0890803,0,3
-29.9181,6.25934,0,-0.00868848,0.00194698,-0.987881,0.15496,0,3
-38.8233,4.02122,0,0.00280402,0.000667213,-0.986874,0.161469,0,3
-47.634,1.43893,0,-0.00482602,0.000245148,-0.989806,0.14234,0,3
-56.3696,-1.1682,0,-0.00614316,-0.000154782,-0.986543,0.163387,0,3
-65.0088,-3.86553,0,-0.00761478,0.00935266,-0.995423,0.0948016,0,3
-73.7737,-6.10721,0,0.00161956,0.00232194,-0.995582,0.0938501,0,3
-82.7968,-7.67842,0,0.00212746,-0.00761963,-0.991891,0.126844,0,3
-91.5446,-9.83846,0,-0.000573624,-0.0102179,-0.994533,0.103923,0,3
-100.425,-11.9337,0,0.00548515,-0.00939061,-0.993744,0.11115,0,3
-109.322,-14.0675,0,0.00447904,-0.0141081,-0.98655,0.162788,0,3
-118.112,-16.1006,0,-0.000361593,-0.0206317,-0.991202,0.130742,0,3
-127.157,-17.6323,0,-0.00288975,-0.0328941,-0.993191,0.111715,0,3
-136.014,-19.9586,0,0.0075051,-0.0307279,-0.989316,0.142317,0,3
-144.722,-22.5762,0,0.000970458,0.00164096,-0.988052,0.154111,0,3
-153.467,-25.3474,0,-0.000656407,-0.00522891,-0.99126,0.131818,0,3
-162.225,-28.0217,0,-0.00185535,0.0012912,-0.984688,0.174313,0,3
-170.838,-30.7745,0,-0.00517088,-0.000536026,-0.989372,0.14531,0,3
-179.702,-33.116,0,0.0105812,-0.0145433,-0.988696,0.148849,0,3
-188.509,-35.7004,0,-0.000705521,-0.0187492,-0.992828,0.118073,0,3
-197.296,-38.2076,0,-0.00124472,-0.00875046,-0.993178,0.116273,0,3
-206.076,-40.5772,0,0.00295259,-0.0122174,-0.984162,0.176825,0,3
-214.768,-43.2226,0,0.00121101,-0.00638002,-0.991029,0.133486,0,3
-223.473,-45.9632,0,-6.82996e-05,-0.00873803,-0.98662,0.1628,0,3
-232.322,-48.1486,0,-0.000524302,-0.00418864,-0.990654,0.136335,0,3
-241.129,-50.6446,0,-0.0013631,-0.0109949,-0.988694,0.149538,0,3
-249.731,-53.3566,0,0.00275752,0.00198399,-0.989673,0.143306,0,3
-258.441,-56.1032,0,0.000681063,-0.000355525,-0.986863,0.161555,0,3
-267.393,-58.1572,0,0.00368677,-0.00152545,-0.988353,0.152125,0,3
-276.017,-61.0981,0,0.00683713,-0.00513042,-0.988038,0.153972,0,3
-285.053,-62.5284,0,0.00536479,-0.00605835,-0.990723,0.135657,0,3
-293.73,-64.9542,0,-0.0030973,-0.00361123,-0.988439,0.151544,0,3
-302.058,-64.8499,0,0.00134587,0.0108591,0.969251,0.245829,0,3
-306.019,-58.3246,0,-0.000286438,-0.00571025,0.79066,0.612228,0,3
-308.476,-49.4777,0,0.00827557,0.00793204,0.80117,0.598326,0,3
-310.489,-40.6191,0,0.0109896,0.00306404,0.811103,0.584792,0,3
-313.063,-31.9121,0,0.0164684,0.000627181,0.804134,0.59422,0,3
-315.196,-23.0996,0,0.0105723,0.000272846,0.803256,0.59554,0,3
-317.517,-14.3632,0,0.00920947,-0.00318797,0.802929,0.595994,0,3
-320.047,-5.72325,0,0.00708908,-0.00101764,0.798651,0.601752,0,3
-320.138,3.32553,0,0.0152824,0.0174623,0.636579,0.770863,0,3
-317.9,6.77835,0,0.0216083,0.0317725,0.2758,0.960447,0,3
-309.488,10.0576,0,0.00421624,0.0229662,0.148086,0.988699,0,3
-300.693,12.542,0,0.004002,0.0236187,0.0960954,0.995084,0,3
-291.941,14.8416,0,0.0257407,0.0204995,0.127984,0.99123,0,3
-283.065,17.0396,0,0.0301609,0.0138393,0.125333,0.99156,0,3
-274.367,19.4752,0,0.0216062,0.0162508,0.117716,0.992679,0,3
