8.01883,0.27808,7.3333,1,3,0
17.0191,1.04688,1.72168,1,3,0
26.0285,1.49837,4.71691,1,3,0
35.0151,2.20719,2.1183,1,3,0
44.0151,2.80195,5.21629,1,3,0
53.0218,2.81531,4.77799,1,3,0
60.835,-0.243308,-55.7089,1,3,0
64.6709,-8.4569,-64.1907,1,3,0
64.6994,-8.5126,-64.2251,1,3,0
68.5951,-14.9889,-28.3751,1,3,0
76.1511,-15.386,1.33418,1,3,0
85.0616,-16.8365,-33.0965,1,3,0
93.42,-20.2925,-14.8448,1,3,0
102.373,-21.6348,-2.63714,1,3,0
108.955,-21.2535,26.2107,1,3,0
115.971,-26.9486,-89.9366,1,3,0
116.429,-35.9777,-89.3552,1,3,0
117.023,-44.9649,-83.9036,1,3,0
117.589,-54.0015,-89.7161,1,3,0
118.084,-62.9996,-85.0353,1,3,0
118.526,-71.9941,-90.5487,1,3,0
118.999,-81.0174,-86.6507,1,3,0
119.124,-90.0284,-112.778,1,3,0
110.685,-93.1721,-177.551,1,3,0
102.178,-90.1609,168.905,1,3,0
93.1251,-90.5499,-177.701,1,3,0
84.1386,-91.2388,-177.701,1,3,0
75.1153,-91.6637,-177.75,1,3,0
66.0929,-92.1218,-177.519,1,3,0
57.0827,-92.6026,-177.494,1,3,0
48.0786,-92.932,-177.294,1,3,0
39.0715,-93.4564,-177.693,1,3,0
30.6015,-96.5214,-163.85,1,3,0
21.5635,-96.9815,-179.328,1,3,0
15.4915,-94.9844,99.4394,1,3,0
15.1766,-85.9671,89.3362,1,3,0
14.8869,-76.9107,93.5999,1,3,0
14.265,-67.8791,94.1172,1,3,0
11.3401,-59.3004,123.316,1,3,0
10.2788,-50.3564,93.052,1,3,0
9.55505,-41.344,95.3249,1,3,0
7.50914,-32.561,132.328,1,3,0
-1.16657,-30.1389,179.466,1,3,0
-10.198,-30.3683,-179.323,1,3,0
-19.1984,-30.4636,-174.864,1,3,0
-19.9455,-30.5249,-176.268,1,3,0
-27.6947,-35.1382,-148.403,1,3,0
-35.8937,-38.8635,-176.996,1,3,0
-44.8908,-39.6355,-175.251,1,3,0
-53.8916,-40.5215,-173.424,1,3,0
-55.5969,-40.7435,-172.683,1,3,0
