-102.929,-258.666,42.6339,1,3,0
-96.5134,-252.442,44.471,1,3,0
-92.4243,-248.338,45.2632,1,3,0
-88.9282,-244.8,43.2632,0,3,0
-92.9541,-236.706,134.001,1,3,0
-110.245,-219.752,134.001,1,3,0
-134.939,-193.946,121.736,1,3,0
-136.268,-187.016,133.288,1,3,0
-141.7,-180.887,132.5,1,3,0
-147.989,-174.395,132.707,1,3,0
-154.133,-167.748,134.712,0,3,0
-160.655,-161.435,133.141,1,3,0
-166.663,-154.665,143.536,1,3,0
-173.355,-148.486,134.767,1,3,0
-176.954,-144.954,135.315,1,3,0
-179.18,-143.03,161.729,1,3,0
-181.231,-142.639,-174.789,1,3,0
-182.716,-142.928,-149.236,1,3,0
-184.187,-143.948,-111.323,1,3,0
-183.833,-146.814,-52.3133,1,3,0
-177.94,-153.702,-46.679,1,3,0
-171.849,-160.345,-46.2636,1,3,0
-165.692,-166.928,-46.4696,1,3,0
-159.635,-173.638,-48.9112,1,3,0
-153.526,-180.256,-47.3353,1,3,0
-146.693,-186.163,-42.035,1,3,0
-145.06,-187.272,-34.4624,1,3,0
-140.13,-190.813,-31.4298,1,3,0
-134.773,-194.887,-37.5635,1,3,0
-132.987,-196.338,-45.43,1,3,0
-126.715,-202.823,-45.0145,1,3,0
-120.475,-209.412,-44.7282,1,3,0
-114.238,-215.919,-49.0486,1,3,0
-107.888,-222.329,-46.9815,1,3,0
-101.604,-228.83,-46.0758,1,3,0
-99.9364,-230.474,-43.5437,1,3,0
-93.5337,-236.898,-45.6152,1,3,0
-86.2546,-241.415,-18.7659,1,3,0
-79.2641,-247.202,-41.9425,1,3,0
-72.8985,-253.634,-43.8246,1,3,0
-66.5959,-260.103,-41.6634,1,3,0
-60.3161,-266.574,-47.2467,1,3,0
-53.994,-272.994,-44.8277,1,3,0
-47.7716,-279.526,-44.8772,1,3,0
-41.29,-285.789,-43.0008,1,3,0
-34.953,-292.256,-48.4658,1,3,0
-28.7875,-298.899,-42.5461,1,3,0
-22.3029,-305.148,-44.2507,1,3,0
-15.8782,-311.595,-48.6657,1,3,0
-9.46296,-317.964,-43.693,1,3,0
-3.26037,-324.493,-46.7619,1,3,0
3.2247,-330.816,-39.1233,1,3,0
7.02759,-335.192,-43.4928,1,3,0
8.24211,-335.405,72.5741,1,3,0
7.13061,-333.527,152.643,1,3,0
0.524766,-327.35,132.51,1,3,0
-5.8984,-320.949,140.338,1,3,0
-12.3232,-314.626,132.511,1,3,0
-18.5195,-307.988,131.742,1,3,0
-24.7941,-301.418,136.356,1,3,0
-31.0936,-294.981,134.006,1,3,0
-37.514,-288.627,135.854,1,3,0
-44.0856,-282.413,136.18,1,3,0
-50.4972,-276.095,135.891,1,3,0
-56.8155,-269.603,132.945,1,3,0
-63.2334,-263.211,138.046,1,3,0
-69.4693,-256.602,132.043,1,3,0
-75.599,-249.863,133.163,1,3,0
